A-site,B-site,X-site,T_f,O_f,r_A.eff,P_A,A_HOMO,χ_B,r_B_s+p,A_LUMO,r_B,IE_B,P_B,EA_B,X_p-electron,IC_B,1st_IP_B,VE_B,B_d-electron,1st_IP_X,χ_X,P_X,IC_X,r_X_s+p,r_X,X_s-electron,B_p-electron,EA_X,B_s-electron,X_d-electron,B_f-electron,X_f-electron
NH2NH3,Sn,I,0.930739949935305,0.5090909090909091,2.17,2.603313579,-12.982000000000001,1.96,1.88,-6.67,1.12,14.6322,6.28,1.112067,24,48,7.34,2,10,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,10,20,0,0
NH2NH3,Sr,F,0.9860054717740703,0.8872180451127819,2.17,2.603313579,-12.982000000000001,1.13,3.21,-6.67,1.18,11.0301,27.6,0.048,6,36,5.7,0,10,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
NH2NH3,Sr,Cl,0.9412324378335982,0.6519337016574586,2.17,2.603313579,-12.982000000000001,1.13,3.21,-6.67,1.18,11.0301,27.6,0.048,11,36,5.7,0,10,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
NH2NH3,Sr,Br,0.9300480911784845,0.6020408163265306,2.17,2.603313579,-12.982000000000001,1.13,3.21,-6.67,1.18,11.0301,27.6,0.048,18,36,5.7,0,10,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
NH2NH3,Sr,I,0.9142179389897079,0.5363636363636363,2.17,2.603313579,-12.982000000000001,1.13,3.21,-6.67,1.18,11.0301,27.6,0.048,24,36,5.7,0,10,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
NH2NH3,Ta,F,1.0713739108887084,0.7368421052631579,2.17,2.603313579,-12.982000000000001,1.94,2.79,-6.67,0.98,15.5,13.1,0.322,6,71,7.89,3,23,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
NH2NH3,Ta,Cl,1.0087042971765086,0.5414364640883977,2.17,2.603313579,-12.982000000000001,1.94,2.79,-6.67,0.98,15.5,13.1,0.322,11,71,7.89,3,23,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
NH2NH3,Ta,Br,0.9933166688096738,0.5,2.17,2.603313579,-12.982000000000001,1.94,2.79,-6.67,0.98,15.5,13.1,0.322,18,71,7.89,3,23,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
NH2NH3,Ta,I,0.9717159225739661,0.44545454545454544,2.17,2.603313579,-12.982000000000001,1.94,2.79,-6.67,0.98,15.5,13.1,0.322,24,71,7.89,3,23,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
NH2NH3,Ti,F,1.130079330663432,0.6466165413533834,2.17,2.603313579,-12.982000000000001,1.86,2.58,-6.67,0.86,13.5755,14.6,0.079,6,20,6.83,2,5,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
NH2NH3,Ti,Cl,1.0540393217687112,0.4751381215469613,2.17,2.603313579,-12.982000000000001,1.86,2.58,-6.67,0.86,13.5755,14.6,0.079,11,20,6.83,2,5,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
NH2NH3,Ti,Br,1.0355854632271069,0.4387755102040816,2.17,2.603313579,-12.982000000000001,1.86,2.58,-6.67,0.86,13.5755,14.6,0.079,18,20,6.83,2,5,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
NH2NH3,Ti,I,1.0098224293415727,0.3909090909090909,2.17,2.603313579,-12.982000000000001,1.86,2.58,-6.67,0.86,13.5755,14.6,0.079,24,20,6.83,2,5,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
NH2NH3,Tl,F,0.9065471553673686,1.0526315789473684,2.17,2.603313579,-12.982000000000001,1.69,2.235,-6.67,1.4,20.4283,7.5,0.377,6,79,6.11,1,30,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,11,0,14,0
NH2NH3,Tl,Cl,0.8767242956767785,0.7734806629834253,2.17,2.603313579,-12.982000000000001,1.69,2.235,-6.67,1.4,20.4283,7.5,0.377,11,79,6.11,1,30,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,11,0,14,0
NH2NH3,Tl,Br,0.8691520852084647,0.7142857142857143,2.17,2.603313579,-12.982000000000001,1.69,2.235,-6.67,1.4,20.4283,7.5,0.377,18,79,6.11,1,30,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,11,10,14,0
NH2NH3,Tl,I,0.8583490649403368,0.6363636363636362,2.17,2.603313579,-12.982000000000001,1.69,2.235,-6.67,1.4,20.4283,7.5,0.377,24,79,6.11,1,30,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,11,20,14,0
NH2NH3,V,F,1.167393270826847,0.5939849624060151,2.17,2.603313579,-12.982000000000001,2.22,2.43,-6.67,0.79,14.618,12.4,0.525,6,21,6.75,3,3,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
NH2NH3,V,Cl,1.082417303508638,0.43646408839779005,2.17,2.603313579,-12.982000000000001,2.22,2.43,-6.67,0.79,14.618,12.4,0.525,11,21,6.75,3,3,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
NH2NH3,V,Br,1.0619458204728875,0.4030612244897959,2.17,2.603313579,-12.982000000000001,2.22,2.43,-6.67,0.79,14.618,12.4,0.525,18,21,6.75,3,3,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
NH2NH3,V,I,1.0334637571188001,0.35909090909090907,2.17,2.603313579,-12.982000000000001,2.22,2.43,-6.67,0.79,14.618,12.4,0.525,24,21,6.75,3,3,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
NH2NH3,W,F,1.1048543456039803,0.6842105263157895,2.17,2.603313579,-12.982000000000001,1.79,2.735,-6.67,0.91,16.1,11.1,0.81626,6,72,7.98,4,24,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
NH2NH3,W,Cl,1.0346635989420805,0.5027624309392266,2.17,2.603313579,-12.982000000000001,1.79,2.735,-6.67,0.91,16.1,11.1,0.81626,11,72,7.98,4,24,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
NH2NH3,W,Br,1.0175439046343,0.4642857142857143,2.17,2.603313579,-12.982000000000001,1.79,2.735,-6.67,0.91,16.1,11.1,0.81626,18,72,7.98,4,24,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
NH2NH3,W,I,0.9935873420531229,0.41363636363636364,2.17,2.603313579,-12.982000000000001,1.79,2.735,-6.67,0.91,16.1,11.1,0.81626,24,72,7.98,4,24,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
NH2NH3,Y,F,0.9999489834961277,0.8609022556390977,2.17,2.603313579,-12.982000000000001,1.41,2.94,-6.67,1.145,12.224,22.7,0.307,6,37,6.22,1,11,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
NH2NH3,Y,Cl,0.9523807069788355,0.6325966850828729,2.17,2.603313579,-12.982000000000001,1.41,2.94,-6.67,1.145,12.224,22.7,0.307,11,37,6.22,1,11,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
NH2NH3,Y,Br,0.9405317250565028,0.5841836734693878,2.17,2.603313579,-12.982000000000001,1.41,2.94,-6.67,1.145,12.224,22.7,0.307,18,37,6.22,1,11,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
NH2NH3,Y,I,0.9237837470209902,0.5204545454545454,2.17,2.603313579,-12.982000000000001,1.41,2.94,-6.67,1.145,12.224,22.7,0.307,24,37,6.22,1,11,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
NH2NH3,Zr,F,1.0101525445522106,0.8421052631578948,2.17,2.603313579,-12.982000000000001,1.7,2.825,-6.67,1.12,13.1,17.9,0.426,6,38,6.63,2,12,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
NH2NH3,Zr,Cl,0.9605068222260952,0.6187845303867404,2.17,2.603313579,-12.982000000000001,1.7,2.825,-6.67,1.12,13.1,17.9,0.426,11,38,6.63,2,12,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
NH2NH3,Zr,Br,0.9481659111365068,0.5714285714285715,2.17,2.603313579,-12.982000000000001,1.7,2.825,-6.67,1.12,13.1,17.9,0.426,18,38,6.63,2,12,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
NH2NH3,Zr,I,0.930739949935305,0.5090909090909091,2.17,2.603313579,-12.982000000000001,1.7,2.825,-6.67,1.12,13.1,17.9,0.426,24,38,6.63,2,12,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3NH3,Ag,F,1.0902527463228706,0.706766917293233,2.17,2.96816307,-15.735,1.07,2.375,-6.3820000000000014,0.94,21.47746,7.2,1.3019999999999998,6,45,7.58,9,19,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3NH3,Ag,Cl,1.0233763596808942,0.5193370165745856,2.17,2.96816307,-15.735,1.07,2.375,-6.3820000000000014,0.94,21.47746,7.2,1.3019999999999998,11,45,7.58,9,19,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3NH3,Ag,Br,1.0070175883794625,0.47959183673469385,2.17,2.96816307,-15.735,1.07,2.375,-6.3820000000000014,0.94,21.47746,7.2,1.3019999999999998,18,45,7.58,9,19,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3NH3,Ag,I,0.9840944693583479,0.4272727272727272,2.17,2.96816307,-15.735,1.07,2.375,-6.3820000000000014,0.94,21.47746,7.2,1.3019999999999998,24,45,7.58,9,19,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3NH3,As,F,1.2131733990945666,0.5338345864661653,2.17,2.96816307,-15.735,2.27,1.415,-6.3820000000000014,0.71,18.5892,4.31,0.804,6,31,9.81,3,10,17.42,3.98,0.557,10,0.405,1.33,4,13,3.4010000000000002,8,0,0,0
CH3NH3,As,Cl,1.1167797575882774,0.3922651933701657,2.17,2.96816307,-15.735,2.27,1.415,-6.3820000000000014,0.71,18.5892,4.31,0.804,11,31,9.81,3,10,12.97,3.16,2.18,18,1.01,1.81,6,13,3.613,8,0,0,0
CH3NH3,As,Br,1.0937644218353713,0.3622448979591837,2.17,2.96816307,-15.735,2.27,1.415,-6.3820000000000014,0.71,18.5892,4.31,0.804,18,31,9.81,3,10,11.81,2.96,3.04,36,1.2,1.96,8,13,3.364,8,10,0,0
CH3NH3,As,I,1.0618751318849526,0.3227272727272727,2.17,2.96816307,-15.735,2.27,1.415,-6.3820000000000014,0.71,18.5892,4.31,0.804,24,31,9.81,3,10,10.45,2.66,4.7,54,1.585,2.2,10,13,3.0589999999999997,8,20,0,0
CH3NH3,Au,F,1.1591914445681106,0.6052631578947368,2.17,2.96816307,-15.735,1.19,2.66,-6.3820000000000014,0.805,20.2,5.8,2.30863,6,77,9.23,9,29,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
CH3NH3,Au,Cl,1.0762084088422403,0.44475138121546964,2.17,2.96816307,-15.735,1.19,2.66,-6.3820000000000014,0.805,20.2,5.8,2.30863,11,77,9.23,9,29,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
CH3NH3,Au,Br,1.0561848124052227,0.41071428571428575,2.17,2.96816307,-15.735,1.19,2.66,-6.3820000000000014,0.805,20.2,5.8,2.30863,18,77,9.23,9,29,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
CH3NH3,Au,I,1.0283050362014017,0.3659090909090909,2.17,2.96816307,-15.735,1.19,2.66,-6.3820000000000014,0.805,20.2,5.8,2.30863,24,77,9.23,9,29,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
CH3NH3,Ba,F,0.923460348564521,1.0150375939849625,2.17,2.96816307,-15.735,1.08,3.4019999999999997,-6.3820000000000014,1.35,10.00383,39.7,0.14462,6,54,5.21,0,20,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,0,0
CH3NH3,Ba,Cl,0.8905965155450819,0.7458563535911602,2.17,2.96816307,-15.735,1.08,3.4019999999999997,-6.3820000000000014,1.35,10.00383,39.7,0.14462,11,54,5.21,0,20,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,0,0
CH3NH3,Ba,Br,0.8822812707856318,0.6887755102040817,2.17,2.96816307,-15.735,1.08,3.4019999999999997,-6.3820000000000014,1.35,10.00383,39.7,0.14462,18,54,5.21,0,20,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,0,0
CH3NH3,Ba,I,0.8704384883902007,0.6136363636363636,2.17,2.96816307,-15.735,1.08,3.4019999999999997,-6.3820000000000014,1.35,10.00383,39.7,0.14462,24,54,5.21,0,20,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,0,0
CH3NH3,Bi,F,0.9820927516479826,0.894736842105263,2.17,2.96816307,-15.735,2.14,1.9969999999999999,-6.3820000000000014,1.19,16.703,7.4,0.942362,6,81,7.29,3,30,17.42,3.98,0.557,10,0.405,1.33,4,25,3.4010000000000002,12,0,14,0
CH3NH3,Bi,Cl,0.938094996374153,0.6574585635359116,2.17,2.96816307,-15.735,2.14,1.9969999999999999,-6.3820000000000014,1.19,16.703,7.4,0.942362,11,81,7.29,3,30,12.97,3.16,2.18,18,1.01,1.81,6,25,3.613,12,0,14,0
CH3NH3,Bi,Br,0.9270955575556956,0.6071428571428571,2.17,2.96816307,-15.735,2.14,1.9969999999999999,-6.3820000000000014,1.19,16.703,7.4,0.942362,18,81,7.29,3,30,11.81,2.96,3.04,36,1.2,1.96,8,25,3.364,12,10,14,0
CH3NH3,Bi,I,0.9115211309100921,0.5409090909090909,2.17,2.96816307,-15.735,2.14,1.9969999999999999,-6.3820000000000014,1.19,16.703,7.4,0.942362,24,81,7.29,3,30,10.45,2.66,4.7,54,1.585,2.2,10,25,3.0589999999999997,12,20,14,0
CH3NH3,Ca,F,1.0621775683059724,0.7518796992481203,2.17,2.96816307,-15.735,1.17,3.0,-6.3820000000000014,1.0,11.87172,25.0,0.02455,6,18,6.11,0,0,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
CH3NH3,Ca,Cl,1.0015249071610175,0.5524861878453039,2.17,2.96816307,-15.735,1.17,3.0,-6.3820000000000014,1.0,11.87172,25.0,0.02455,11,18,6.11,0,0,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
CH3NH3,Ca,Br,0.986605069696095,0.5102040816326531,2.17,2.96816307,-15.735,1.17,3.0,-6.3820000000000014,1.0,11.87172,25.0,0.02455,18,18,6.11,0,0,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
CH3NH3,Ca,I,0.9656426980578788,0.45454545454545453,2.17,2.96816307,-15.735,1.17,3.0,-6.3820000000000014,1.0,11.87172,25.0,0.02455,24,18,6.11,0,0,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
CH3NH3,Cd,F,1.0854709360319807,0.7142857142857142,2.17,2.96816307,-15.735,1.4,2.215,-6.3820000000000014,0.95,16.90831,7.36,0.3983,6,46,8.99,10,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3NH3,Cd,Cl,1.0196684743197315,0.5248618784530387,2.17,2.96816307,-15.735,1.4,2.215,-6.3820000000000014,0.95,16.90831,7.36,0.3983,11,46,8.99,10,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3NH3,Cd,Br,1.0035570468386394,0.4846938775510204,2.17,2.96816307,-15.735,1.4,2.215,-6.3820000000000014,0.95,16.90831,7.36,0.3983,18,46,8.99,10,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3NH3,Cd,I,0.9809703599318134,0.43181818181818177,2.17,2.96816307,-15.735,1.4,2.215,-6.3820000000000014,0.95,16.90831,7.36,0.3983,24,46,8.99,10,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3NH3,Cu,F,1.2013950165790857,0.5488721804511277,2.17,2.96816307,-15.735,1.9,2.04,-6.3820000000000014,0.73,20.2924,6.1,1.235,6,27,7.73,9,9,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
CH3NH3,Cu,Cl,1.1079862161899445,0.4033149171270718,2.17,2.96816307,-15.735,1.9,2.04,-6.3820000000000014,0.73,20.2924,6.1,1.235,11,27,7.73,9,9,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
CH3NH3,Cu,Br,1.0856323443496063,0.37244897959183676,2.17,2.96816307,-15.735,1.9,2.04,-6.3820000000000014,0.73,20.2924,6.1,1.235,18,27,7.73,9,9,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
CH3NH3,Cu,I,1.0546268374693557,0.3318181818181818,2.17,2.96816307,-15.735,1.9,2.04,-6.3820000000000014,0.73,20.2924,6.1,1.235,24,27,7.73,9,9,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
CH3NH3,Ge,F,1.2013950165790857,0.5488721804511277,2.17,2.96816307,-15.735,2.01,1.56,-6.3820000000000014,0.73,15.934610000000001,5.84,1.232712,6,30,7.9,2,10,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,8,0,0,0
CH3NH3,Ge,Cl,1.1079862161899445,0.4033149171270718,2.17,2.96816307,-15.735,2.01,1.56,-6.3820000000000014,0.73,15.934610000000001,5.84,1.232712,11,30,7.9,2,10,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,8,0,0,0
CH3NH3,Ge,Br,1.0856323443496063,0.37244897959183676,2.17,2.96816307,-15.735,2.01,1.56,-6.3820000000000014,0.73,15.934610000000001,5.84,1.232712,18,30,7.9,2,10,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,8,10,0,0
CH3NH3,Ge,I,1.0546268374693557,0.3318181818181818,2.17,2.96816307,-15.735,2.01,1.56,-6.3820000000000014,0.73,15.934610000000001,5.84,1.232712,24,30,7.9,2,10,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,8,20,0,0
CH3NH3,Hf,F,1.0269185618891767,0.8120300751879699,2.17,2.96816307,-15.735,1.73,2.91,-6.3820000000000014,1.08,15.0,16.2,0.013999999999999999,6,70,6.83,2,22,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
CH3NH3,Hf,Cl,0.9738010342984287,0.5966850828729282,2.17,2.96816307,-15.735,1.73,2.91,-6.3820000000000014,1.08,15.0,16.2,0.013999999999999999,11,70,6.83,2,22,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
CH3NH3,Hf,Br,0.9606417783883029,0.5510204081632654,2.17,2.96816307,-15.735,1.73,2.91,-6.3820000000000014,1.08,15.0,16.2,0.013999999999999999,18,70,6.83,2,22,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
CH3NH3,Hf,I,0.9420904371296379,0.4909090909090909,2.17,2.96816307,-15.735,1.73,2.91,-6.3820000000000014,1.08,15.0,16.2,0.013999999999999999,24,70,6.83,2,22,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
CH3NH3,In,F,1.069059928359791,0.7406015037593985,2.17,2.96816307,-15.735,1.63,2.05,-6.3820000000000014,0.985,18.8703,9.1,0.3,6,47,5.79,1,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,9,0,0,0
CH3NH3,In,Cl,1.0068998172173378,0.5441988950276243,2.17,2.96816307,-15.735,1.63,2.05,-6.3820000000000014,0.985,18.8703,9.1,0.3,11,47,5.79,1,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,9,0,0,0
CH3NH3,In,Br,0.9916302228524418,0.5025510204081632,2.17,2.96816307,-15.735,1.63,2.05,-6.3820000000000014,0.985,18.8703,9.1,0.3,18,47,5.79,1,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,9,10,0,0
CH3NH3,In,I,0.9701904658666287,0.4477272727272727,2.17,2.96816307,-15.735,1.63,2.05,-6.3820000000000014,0.985,18.8703,9.1,0.3,24,47,5.79,1,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,9,20,0,0
CH3NH3,Mg,F,1.2072554800745934,0.5413533834586466,2.17,2.96816307,-15.735,1.31,2.03,-6.3820000000000014,0.72,15.03527,10.6,0.2623,6,10,7.65,0,0,17.42,3.98,0.557,10,0.405,1.33,4,6,3.4010000000000002,4,0,0,0
CH3NH3,Mg,Cl,1.1123656083487978,0.39779005524861877,2.17,2.96816307,-15.735,1.31,2.03,-6.3820000000000014,0.72,15.03527,10.6,0.2623,11,10,7.65,0,0,12.97,3.16,2.18,18,1.01,1.81,6,6,3.613,4,0,0,0
CH3NH3,Mg,Br,1.0896832113061348,0.3673469387755102,2.17,2.96816307,-15.735,1.31,2.03,-6.3820000000000014,0.72,15.03527,10.6,0.2623,18,10,7.65,0,0,11.81,2.96,3.04,36,1.2,1.96,8,6,3.364,4,10,0,0
CH3NH3,Mg,I,1.058238573214114,0.3272727272727272,2.17,2.96816307,-15.735,1.31,2.03,-6.3820000000000014,0.72,15.03527,10.6,0.2623,24,10,7.65,0,0,10.45,2.66,4.7,54,1.585,2.2,10,6,3.0589999999999997,4,20,0,0
CH3NH3,Mo,F,1.1098088493959266,0.6766917293233082,2.17,2.96816307,-15.735,1.94,2.72,-6.3820000000000014,0.9,16.16,12.8,0.748,6,40,7.09,4,14,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3NH3,Mo,Cl,1.0384815458016454,0.4972375690607735,2.17,2.96816307,-15.735,1.94,2.72,-6.3820000000000014,0.9,16.16,12.8,0.748,11,40,7.09,4,14,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3NH3,Mo,Br,1.0211017504546998,0.45918367346938777,2.17,2.96816307,-15.735,1.94,2.72,-6.3820000000000014,0.9,16.16,12.8,0.748,18,40,7.09,4,14,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3NH3,Mo,I,0.9967924625113589,0.40909090909090906,2.17,2.96816307,-15.735,1.94,2.72,-6.3820000000000014,0.9,16.16,12.8,0.748,24,40,7.09,4,14,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3NH3,Nb,F,1.0667559198934982,0.744360902255639,2.17,2.96816307,-15.735,2.03,2.79,-6.3820000000000014,0.99,14.0,15.7,0.9159999999999999,6,39,6.76,3,13,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3NH3,Nb,Cl,1.0051017818294496,0.5469613259668508,2.17,2.96816307,-15.735,2.03,2.79,-6.3820000000000014,0.99,14.0,15.7,0.9159999999999999,11,39,6.76,3,13,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3NH3,Nb,Br,0.9899494936611664,0.5051020408163265,2.17,2.96816307,-15.735,2.03,2.79,-6.3820000000000014,0.99,14.0,15.7,0.9159999999999999,18,39,6.76,3,13,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3NH3,Nb,I,0.9686697911552389,0.44999999999999996,2.17,2.96816307,-15.735,2.03,2.79,-6.3820000000000014,0.99,14.0,15.7,0.9159999999999999,24,39,6.76,3,13,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3NH3,Ni,F,1.2251850169073841,0.5187969924812029,2.17,2.96816307,-15.735,1.76,2.18,-6.3820000000000014,0.69,18.16884,6.8,1.156,6,26,7.64,8,8,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
CH3NH3,Ni,Cl,1.1257139956489837,0.38121546961325964,2.17,2.96816307,-15.735,1.76,2.18,-6.3820000000000014,0.69,18.16884,6.8,1.156,11,26,7.64,8,8,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
CH3NH3,Ni,Br,1.1020192476605437,0.3520408163265306,2.17,2.96816307,-15.735,1.76,2.18,-6.3820000000000014,0.69,18.16884,6.8,1.156,18,26,7.64,8,8,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
CH3NH3,Ni,I,1.0692237487146063,0.3136363636363636,2.17,2.96816307,-15.735,1.76,2.18,-6.3820000000000014,0.69,18.16884,6.8,1.156,24,26,7.64,8,8,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
CH3NH3,P,F,1.2626906806902634,0.47368421052631576,2.17,2.96816307,-15.735,2.32,1.24,-6.3820000000000014,0.63,19.7695,3.63,0.746607,6,13,10.49,3,0,17.42,3.98,0.557,10,0.405,1.33,4,7,3.4010000000000002,6,0,0,0
CH3NH3,P,Cl,1.15339548734527,0.34806629834254144,2.17,2.96816307,-15.735,2.32,1.24,-6.3820000000000014,0.63,19.7695,3.63,0.746607,11,13,10.49,3,0,12.97,3.16,2.18,18,1.01,1.81,6,7,3.613,6,0,0,0
CH3NH3,P,Br,1.1275486510812514,0.32142857142857145,2.17,2.96816307,-15.735,2.32,1.24,-6.3820000000000014,0.63,19.7695,3.63,0.746607,18,13,10.49,3,0,11.81,2.96,3.04,36,1.2,1.96,8,7,3.364,6,10,0,0
CH3NH3,P,I,1.091892803457672,0.2863636363636363,2.17,2.96816307,-15.735,2.32,1.24,-6.3820000000000014,0.63,19.7695,3.63,0.746607,24,13,10.49,3,0,10.45,2.66,4.7,54,1.585,2.2,10,7,3.0589999999999997,6,20,0,0
CH3NH3,Pb,F,0.9820927516479826,0.894736842105263,2.17,2.96816307,-15.735,1.8,2.09,-6.3820000000000014,1.19,15.03248,6.98,0.364,6,80,7.42,2,30,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,12,0,14,0
CH3NH3,Pb,Cl,0.938094996374153,0.6574585635359116,2.17,2.96816307,-15.735,1.8,2.09,-6.3820000000000014,1.19,15.03248,6.98,0.364,11,80,7.42,2,30,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,12,0,14,0
CH3NH3,Pb,Br,0.9270955575556956,0.6071428571428571,2.17,2.96816307,-15.735,1.8,2.09,-6.3820000000000014,1.19,15.03248,6.98,0.364,18,80,7.42,2,30,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,12,10,14,0
CH3NH3,Pb,I,0.9115211309100921,0.5409090909090909,2.17,2.96816307,-15.735,1.8,2.09,-6.3820000000000014,1.19,15.03248,6.98,0.364,24,80,7.42,2,30,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,12,20,14,0
CH3NH3,Pd,F,1.130079330663432,0.6466165413533834,2.17,2.96816307,-15.735,2.08,2.45,-6.3820000000000014,0.86,19.43,4.8,0.562,6,44,8.34,8,18,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
